day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_collisions
7,2012,07,01,2012-07-01,83.6,63.0,1008.9,9.7,4.1,9.9,18.1,93.0,66.0,0.0,999.9,0,538
1,2012,07,02,2012-07-02,80.3,54.1,1011.6,10.0,3.8,15.0,,88.0,66.9,0.0,999.9,0,564
2,2012,07,03,2012-07-03,79.8,56.7,1012.8,10.0,2.9,12.0,,88.0,63.0,0.0,999.9,0,664
3,2012,07,04,2012-07-04,81.8,65.6,1009.1,9.2,3.6,11.1,,91.0,68.0,0.06,999.9,0,432
4,2012,07,05,2012-07-05,86.7,64.3,1007.4,9.4,3.8,15.0,,93.9,70.0,0.0,999.9,0,591
5,2012,07,06,2012-07-06,81.9,62.3,1011.7,10.0,3.1,9.9,,91.0,66.9,0.0,999.9,0,638
6,2012,07,07,2012-07-07,84.9,65.9,1010.1,9.5,3.1,14.0,17.1,95.0,70.0,0.0,999.9,0,490
7,2012,07,08,2012-07-08,80.6,65.5,1010.1,8.5,3.1,8.0,15.9,90.0,70.0,0.59,999.9,0,464
1,2012,07,09,2012-07-09,78.5,56.8,1012.7,10.0,3.5,9.9,,84.0,68.0,0.09,999.9,0,533
2,2012,07,10,2012-07-10,76.5,56.3,1016.0,10.0,3.4,9.9,,86.0,61.0,0.0,999.9,0,524
3,2012,07,11,2012-07-11,77.1,62.0,1019.9,10.0,1.9,7.0,,84.0,64.9,0.0,999.9,0,565
4,2012,07,12,2012-07-12,77.4,60.2,1021.7,10.0,2.3,7.0,,88.0,57.0,0.0,999.9,0,577
5,2012,07,13,2012-07-13,78.9,60.7,1021.8,9.9,3.0,7.0,,87.1,63.0,0.0,999.9,0,603
6,2012,07,14,2012-07-14,78.5,62.7,1021.6,10.0,3.5,13.0,19.0,82.0,68.0,0.0,999.9,1,536
7,2012,07,15,2012-07-15,79.7,68.6,1018.3,9.1,2.8,13.0,,87.1,70.0,0.0,999.9,0,494
1,2012,07,16,2012-07-16,79.0,67.9,1011.5,9.2,4.0,14.0,22.0,91.0,70.0,0.26,999.9,0,528
2,2012,07,17,2012-07-17,84.6,63.3,1009.3,9.4,3.5,9.9,18.1,93.9,70.0,0.0,999.9,0,648
3,2012,07,18,2012-07-18,85.3,69.1,1008.9,7.2,3.7,13.0,20.0,100.0,73.0,0.0,999.9,1,559
4,2012,07,19,2012-07-19,73.3,67.2,1013.2,7.5,3.4,15.0,18.1,75.9,68.0,1.76,999.9,0,522
5,2012,07,20,2012-07-20,67.2,62.8,1014.9,7.4,6.5,13.0,21.0,73.9,61.0,0.17,999.9,0,604
6,2012,07,21,2012-07-21,68.1,58.5,1018.3,9.8,4.1,12.0,,77.0,57.9,0.43,999.9,0,528
7,2012,07,22,2012-07-22,72.5,59.4,1020.3,10.0,2.0,8.0,,82.0,54.0,0.0,999.9,0,498
1,2012,07,23,2012-07-23,76.0,67.2,1016.9,8.9,3.0,13.0,,86.0,64.0,0.0,999.9,0,505
2,2012,07,24,2012-07-24,80.3,67.3,1005.4,8.1,6.0,15.0,18.1,90.0,70.0,0.15,999.9,0,574
3,2012,07,25,2012-07-25,76.5,53.5,1009.7,10.0,4.2,19.0,,84.9,66.9,0.0,999.9,0,612
4,2012,07,26,2012-07-26,78.0,62.4,1007.0,8.9,4.3,13.0,29.9,87.1,66.9,0.0,999.9,1,604
5,2012,07,27,2012-07-27,76.6,69.3,1007.0,9.1,4.4,14.0,,87.1,70.0,0.6,999.9,0,638
6,2012,07,28,2012-07-28,75.5,69.6,1012.2,7.0,3.9,8.0,15.9,84.0,68.0,0.0,999.9,1,513
7,2012,07,29,2012-07-29,71.7,66.1,1015.1,9.4,3.2,12.0,15.9,79.0,66.9,0.18,999.9,0,376
1,2012,07,30,2012-07-30,73.1,65.1,1018.6,10.0,2.2,8.9,,79.0,64.9,0.01,999.9,0,530
2,2012,07,31,2012-07-31,73.4,64.3,1016.7,10.0,3.8,14.0,,80.1,60.1,0.0,999.9,0,540
3,2012,08,01,2012-08-01,72.2,68.4,1012.4,7.8,2.5,9.9,,78.1,66.9,0.55,999.9,1,616
4,2012,08,02,2012-08-02,75.0,68.4,1011.3,6.2,2.7,11.1,,87.1,66.2,0.11,999.9,1,570
5,2012,08,03,2012-08-03,77.9,70.8,1015.3,6.0,4.4,13.0,18.1,89.1,69.1,0.0,999.9,1,589
6,2012,08,04,2012-08-04,77.9,71.7,1021.1,5.7,4.1,11.1,18.1,90.0,71.1,0.0,999.9,1,568
7,2012,08,05,2012-08-05,78.1,72.4,1019.7,5.8,6.1,15.0,22.9,91.0,69.1,0.0,999.9,1,518
1,2012,08,06,2012-08-06,77.3,66.9,1015.7,8.9,5.5,15.0,22.0,86.0,71.1,0.49,999.9,0,593
2,2012,08,07,2012-08-07,75.2,58.1,1015.7,10.0,1.2,9.9,,82.9,63.0,0.01,999.9,0,547
3,2012,08,08,2012-08-08,77.8,67.1,1014.7,8.8,1.1,8.0,,86.0,64.0,0.0,999.9,0,528
4,2012,08,09,2012-08-09,78.2,69.6,1013.6,9.3,2.3,7.0,15.0,88.0,61.0,0.0,999.9,0,581
5,2012,08,10,2012-08-10,75.3,71.3,1011.6,7.6,5.4,20.0,23.9,79.0,66.2,0.0,999.9,1,617
6,2012,08,11,2012-08-11,77.7,71.5,1010.2,7.8,6.9,16.9,28.0,87.1,71.1,1.1,999.9,0,507
7,2012,08,12,2012-08-12,77.8,65.4,1012.5,8.7,5.7,22.0,29.9,84.9,69.8,0.62,999.9,0,505
1,2012,08,13,2012-08-13,76.3,61.2,1014.6,9.2,4.3,13.0,,86.0,69.1,0.05,999.9,0,504
2,2012,08,14,2012-08-14,76.0,62.6,1014.0,9.6,2.3,9.9,,81.0,69.1,0.0,999.9,0,520
3,2012,08,15,2012-08-15,73.6,68.9,1011.5,6.5,3.5,9.9,,81.0,66.2,0.01,999.9,1,602
4,2012,08,16,2012-08-16,74.0,64.3,1011.9,6.7,3.1,13.0,15.0,84.9,66.0,0.15,999.9,1,613
5,2012,08,17,2012-08-17,77.9,60.7,1010.6,9.5,3.3,15.0,17.1,88.0,69.1,0.0,999.9,0,574
6,2012,08,18,2012-08-18,69.8,63.7,1011.3,8.4,4.1,9.9,,78.1,62.6,0.01,999.9,0,540
7,2012,08,19,2012-08-19,68.7,55.0,1014.2,10.0,1.3,12.0,,75.0,62.1,0.23,999.9,0,467
1,2012,08,20,2012-08-20,71.4,56.7,1012.5,10.0,0.8,9.9,,78.1,64.0,0.0,999.9,0,473
2,2012,08,21,2012-08-21,72.8,57.2,1015.5,10.0,2.5,12.0,,81.0,60.8,0.0,999.9,0,482
3,2012,08,22,2012-08-22,73.8,60.3,1019.6,9.8,1.7,8.0,,80.1,61.0,0.0,999.9,0,504
4,2012,08,23,2012-08-23,74.7,61.7,1020.4,8.9,2.0,8.9,,84.0,62.6,0.0,999.9,0,574
5,2012,08,24,2012-08-24,77.3,60.9,1020.7,9.3,2.0,7.0,,87.1,66.0,0.0,999.9,0,601
6,2012,08,25,2012-08-25,75.7,65.2,1023.6,7.3,3.2,13.0,18.1,84.0,62.6,0.01,999.9,1,474
7,2012,08,26,2012-08-26,73.9,62.4,1025.2,10.0,4.6,8.9,15.0,82.9,60.8,0.0,999.9,0,471
1,2012,08,27,2012-08-27,71.9,66.3,1019.7,8.6,2.7,8.9,18.1,81.0,55.4,0.01,999.9,1,548
2,2012,08,28,2012-08-28,77.9,67.4,1011.5,9.0,6.0,15.9,22.9,86.0,69.8,0.75,999.9,0,587
3,2012,08,29,2012-08-29,73.3,53.2,1014.0,10.0,4.7,15.0,21.0,79.0,64.4,0.01,999.9,0,550
4,2012,08,30,2012-08-30,72.0,49.4,1017.6,10.0,2.5,15.9,20.0,82.0,57.2,0.0,999.9,0,618
5,2012,08,31,2012-08-31,78.7,56.1,1016.3,9.9,3.9,20.0,27.0,90.0,68.0,0.0,999.9,0,701
6,2012,09,01,2012-09-01,81.6,61.3,1014.6,9.9,4.7,16.9,22.9,90.0,62.6,0.0,999.9,0,515
7,2012,09,02,2012-09-02,75.4,65.9,1017.7,9.8,3.2,11.1,,80.1,62.1,0.0,999.9,0,421
1,2012,09,03,2012-09-03,73.8,65.1,1019.8,10.0,4.5,14.0,,79.0,55.4,0.0,999.9,0,373
2,2012,09,04,2012-09-04,72.6,68.4,1016.8,8.8,4.7,15.9,,79.0,60.8,0.02,999.9,0,606
3,2012,09,05,2012-09-05,75.2,71.5,1009.7,6.7,5.4,16.9,22.9,80.1,71.1,0.13,999.9,0,601
4,2012,09,06,2012-09-06,73.2,65.3,1011.3,9.7,2.3,12.0,,79.0,62.6,0.59,999.9,0,572
5,2012,09,07,2012-09-07,77.0,67.8,1012.2,8.7,2.7,8.0,,86.0,64.4,0.0,999.9,0,680
6,2012,09,08,2012-09-08,75.3,69.6,1007.5,8.8,5.8,15.9,28.9,81.0,69.1,0.0,999.9,1,598
7,2012,09,09,2012-09-09,68.4,57.3,1009.6,9.5,3.0,16.9,21.0,75.9,60.8,0.04,999.9,0,464
1,2012,09,10,2012-09-10,65.4,49.1,1014.3,10.0,5.7,20.0,26.0,71.1,55.4,0.16,999.9,0,637
2,2012,09,11,2012-09-11,62.8,41.8,1022.9,10.0,3.1,18.1,26.0,72.0,54.0,0.0,999.9,0,521
3,2012,09,12,2012-09-12,68.5,49.7,1026.5,10.0,2.1,9.9,,80.1,55.0,0.0,999.9,0,651
4,2012,09,13,2012-09-13,70.4,54.8,1027.4,10.0,3.2,9.9,,80.1,62.1,0.0,999.9,0,632
5,2012,09,14,2012-09-14,70.5,57.7,1023.4,9.7,2.3,9.9,,80.1,55.4,0.0,999.9,0,609
6,2012,09,15,2012-09-15,67.2,54.1,1019.1,10.0,5.1,14.0,20.0,72.0,60.1,0.01,999.9,0,557
7,2012,09,16,2012-09-16,65.1,46.5,1018.9,10.0,1.9,13.0,20.0,73.0,53.6,0.0,999.9,0,458
1,2012,09,17,2012-09-17,66.5,48.0,1018.3,10.0,2.2,7.0,,77.0,48.2,0.0,999.9,0,452
2,2012,09,18,2012-09-18,70.6,64.8,1011.8,7.6,5.5,19.0,27.0,75.2,57.2,0.11,999.9,1,556
3,2012,09,19,2012-09-19,66.7,56.1,1015.2,7.6,6.3,21.0,27.0,73.0,57.0,0.68,999.9,0,612
4,2012,09,20,2012-09-20,61.0,48.3,1021.5,10.0,4.6,15.9,22.9,68.0,55.0,0.04,999.9,0,522
5,2012,09,21,2012-09-21,64.7,53.7,1018.9,10.0,4.7,16.9,22.0,73.0,51.8,0.0,999.9,0,654
6,2012,09,22,2012-09-22,66.3,60.6,1012.6,8.1,5.6,15.0,20.0,75.9,60.1,0.01,999.9,0,547
7,2012,09,23,2012-09-23,63.8,50.3,1015.4,9.0,6.4,12.0,15.9,72.0,55.4,0.22,999.9,0,480
1,2012,09,24,2012-09-24,59.0,40.4,1020.0,10.0,3.3,12.0,20.0,66.2,53.1,0.0,999.9,0,562
2,2012,09,25,2012-09-25,62.0,43.4,1021.0,10.0,4.9,15.0,15.9,72.0,46.0,0.0,999.9,0,594
3,2012,09,26,2012-09-26,67.7,56.8,1018.7,10.0,4.3,14.0,,75.9,62.6,0.0,999.9,0,404
4,2012,09,27,2012-09-27,69.0,60.4,1019.4,8.7,1.8,16.9,20.0,73.9,55.4,0.01,999.9,0,620
5,2012,09,28,2012-09-28,65.2,61.8,1019.8,5.9,5.1,15.9,22.9,69.1,51.8,0.25,999.9,1,703
6,2012,09,29,2012-09-29,62.4,58.8,1013.0,7.6,3.9,14.0,21.0,68.0,57.0,0.37,999.9,1,485
7,2012,09,30,2012-09-30,60.5,52.5,1010.0,9.5,3.9,14.0,20.0,68.0,55.9,0.75,999.9,0,449
1,2012,10,01,2012-10-01,60.6,46.8,1011.2,10.0,4.7,23.9,33.0,70.0,53.1,0.46,999.9,0,555
2,2012,10,02,2012-10-02,63.7,54.2,1015.5,7.3,2.4,9.9,,70.0,60.1,0.0,999.9,0,593
3,2012,10,03,2012-10-03,65.6,64.3,1016.6,1.5,3.5,9.9,,73.0,62.6,0.45,999.9,1,502
4,2012,10,04,2012-10-04,68.6,66.2,1019.0,2.9,2.2,13.0,,73.4,62.6,0.01,999.9,1,554
5,2012,10,05,2012-10-05,67.8,59.7,1016.7,8.4,3.3,9.9,,78.1,60.8,0.0,999.9,0,693
6,2012,10,06,2012-10-06,66.1,57.9,1010.5,7.0,5.2,15.0,21.0,75.0,57.0,0.01,999.9,1,500
7,2012,10,07,2012-10-07,52.5,42.3,1017.4,9.3,2.0,16.9,23.9,66.2,48.0,0.04,999.9,0,481
1,2012,10,08,2012-10-08,49.9,42.9,1022.9,9.0,3.5,15.9,23.9,55.9,44.1,0.2,999.9,0,376
2,2012,10,09,2012-10-09,53.8,48.5,1022.3,8.5,5.6,18.1,26.0,57.2,50.0,0.46,999.9,0,570
3,2012,10,10,2012-10-10,58.2,53.8,1013.5,7.5,5.2,15.9,22.9,64.9,53.1,0.03,999.9,0,640
4,2012,10,11,2012-10-11,53.4,35.3,1018.9,10.0,5.5,20.0,28.9,62.6,46.9,0.02,999.9,0,657
5,2012,10,12,2012-10-12,51.2,35.9,1021.1,10.0,5.3,19.0,25.1,62.6,48.0,0.0,999.9,0,594
6,2012,10,13,2012-10-13,45.2,25.9,1030.8,10.0,3.1,20.0,27.0,52.0,37.9,0.0,999.9,0,547
7,2012,10,14,2012-10-14,58.7,45.9,1021.9,10.0,5.0,20.0,26.0,69.1,44.6,0.0,999.9,0,517
1,2012,10,15,2012-10-15,65.3,57.8,1009.5,9.4,4.5,20.0,26.0,71.1,61.0,0.0,999.9,0,607
2,2012,10,16,2012-10-16,55.8,42.5,1007.4,9.9,5.8,15.9,25.1,64.0,50.0,0.12,999.9,0,602
3,2012,10,17,2012-10-17,51.9,38.0,1014.3,10.0,1.3,11.1,,60.1,44.1,0.0,999.9,0,615
4,2012,10,18,2012-10-18,56.8,46.7,1016.1,9.7,3.1,9.9,15.9,64.9,42.8,0.0,999.9,0,630
5,2012,10,19,2012-10-19,63.2,61.1,1010.9,6.1,5.2,18.1,23.9,66.0,55.0,0.25,999.9,1,738
6,2012,10,20,2012-10-20,62.7,58.6,1006.5,5.0,6.3,18.1,22.0,69.1,57.9,0.13,999.9,1,587
7,2012,10,21,2012-10-21,56.5,39.0,1012.9,10.0,5.0,18.1,23.9,64.0,48.9,0.0,999.9,0,426
1,2012,10,22,2012-10-22,57.8,40.1,1017.4,10.0,4.3,20.0,26.0,66.0,48.9,0.0,999.9,0,609
2,2012,10,23,2012-10-23,59.0,44.9,1018.7,9.7,2.2,14.0,,64.0,53.1,0.0,999.9,0,522
3,2012,10,24,2012-10-24,57.1,53.5,1019.9,6.4,4.1,9.9,,59.0,51.8,0.07,999.9,0,494
4,2012,10,25,2012-10-25,58.0,51.3,1023.9,10.0,3.0,8.9,,61.0,43.0,0.0,999.9,0,511
5,2012,10,26,2012-10-26,60.8,53.4,1022.6,10.0,1.5,7.0,,64.9,39.2,0.0,999.9,0,598
6,2012,10,27,2012-10-27,61.9,53.9,1017.0,9.6,4.3,12.0,16.9,64.9,42.8,0.0,999.9,0,524
7,2012,10,28,2012-10-28,57.7,50.0,1010.8,9.6,11.9,22.0,32.1,61.0,53.6,0.0,999.9,0,403
1,2012,10,29,2012-10-29,56.9,53.1,994.0,6.1,18.7,35.9,52.1,64.4,54.0,0.03,999.9,0,298
2,2012,10,30,2012-10-30,53.9,48.9,989.0,8.1,8.9,22.0,46.0,64.4,50.0,1.97,999.9,0,372
3,2012,10,31,2012-10-31,49.7,43.2,999.6,8.6,5.5,14.0,17.1,60.8,45.0,0.06,999.9,0,549
4,2012,11,01,2012-11-01,47.7,37.4,1001.8,10.0,6.0,19.0,23.9,57.2,43.0,0.04,999.9,0,439
5,2012,11,02,2012-11-02,48.2,36.0,1003.4,10.0,5.2,13.0,25.1,53.6,46.0,0.0,999.9,0,345
6,2012,11,03,2012-11-03,44.7,30.1,1009.4,10.0,7.6,15.0,25.1,51.8,42.1,0.01,999.9,0,307
7,2012,11,04,2012-11-04,43.2,29.6,1014.1,10.0,6.1,15.0,22.0,51.8,39.0,0.0,999.9,0,344
1,2012,11,05,2012-11-05,42.3,27.3,1016.3,10.0,5.5,19.0,23.9,48.2,37.9,0.0,999.9,0,479
2,2012,11,06,2012-11-06,36.6,17.4,1022.0,10.0,4.8,14.0,18.1,45.0,32.0,0.07,999.9,0,514
3,2012,11,07,2012-11-07,37.1,27.1,1014.6,7.3,10.1,42.0,55.9,48.2,30.9,0.0,999.9,1,718
4,2012,11,08,2012-11-08,41.2,35.1,1006.4,5.1,15.2,41.0,59.1,55.9,30.2,2.45,999.9,0,550
5,2012,11,09,2012-11-09,43.3,25.8,1016.1,9.8,9.6,30.9,43.9,53.1,36.0,0.17,3.9,0,688
6,2012,11,10,2012-11-10,48.0,35.0,1025.0,7.9,2.0,14.0,20.0,54.0,41.0,0.0,999.9,0,444
7,2012,11,11,2012-11-11,54.7,45.1,1030.8,7.0,1.6,9.9,,63.0,37.4,0.0,999.9,0,526
1,2012,11,12,2012-11-12,56.7,50.2,1029.8,7.4,2.9,9.9,17.1,64.9,48.0,0.0,999.9,1,547
2,2012,11,13,2012-11-13,52.4,47.5,1024.6,8.8,6.1,25.1,29.9,62.6,44.1,0.06,999.9,0,648
3,2012,11,14,2012-11-14,42.8,29.9,1031.9,9.6,7.7,22.0,28.9,46.9,37.0,0.33,999.9,0,625
4,2012,11,15,2012-11-15,40.4,25.0,1029.7,10.0,5.3,21.0,27.0,48.2,36.0,0.0,999.9,0,623
5,2012,11,16,2012-11-16,41.9,29.5,1026.4,9.7,5.8,15.0,,48.2,37.9,0.0,999.9,0,672
6,2012,11,17,2012-11-17,43.6,27.9,1034.8,10.0,4.7,16.9,22.0,51.1,39.0,0.0,999.9,0,542
7,2012,11,18,2012-11-18,43.2,31.0,1037.2,9.8,5.5,14.0,21.0,48.9,34.0,0.0,999.9,0,446
1,2012,11,19,2012-11-19,43.0,34.8,1032.3,10.0,6.3,16.9,22.9,53.6,37.9,0.0,999.9,0,585
2,2012,11,20,2012-11-20,44.4,32.8,1022.1,10.0,3.6,14.0,19.0,51.8,39.9,0.0,999.9,0,671
3,2012,11,21,2012-11-21,46.5,32.7,1021.7,10.0,4.2,16.9,22.0,53.6,41.0,0.0,999.9,0,689
4,2012,11,22,2012-11-22,47.3,36.2,1023.4,10.0,3.4,15.9,,54.0,42.1,0.0,999.9,0,384
5,2012,11,23,2012-11-23,48.3,40.8,1016.5,8.9,3.4,8.9,,54.0,39.2,0.0,999.9,1,481
6,2012,11,24,2012-11-24,44.1,27.7,1006.8,9.5,7.6,20.0,30.9,53.1,37.9,0.01,999.9,1,458
7,2012,11,25,2012-11-25,36.6,17.2,1011.6,10.0,7.1,22.9,30.9,41.0,33.1,0.0,999.9,0,415
1,2012,11,26,2012-11-26,40.3,19.7,1017.3,10.0,4.9,16.9,23.9,46.9,36.0,0.0,999.9,0,563
2,2012,11,27,2012-11-27,38.7,27.2,1024.2,7.0,4.4,9.9,,44.6,33.8,0.0,999.9,0,583
3,2012,11,28,2012-11-28,37.5,28.8,1022.7,9.3,7.1,21.0,28.0,44.6,34.0,0.59,999.9,0,512
4,2012,11,29,2012-11-29,37.5,21.9,1025.9,9.7,5.8,15.9,22.9,43.0,32.0,0.01,999.9,0,515
5,2012,11,30,2012-11-30,41.3,25.8,1027.7,9.3,4.7,18.1,22.9,46.0,35.6,0.0,999.9,0,576
6,2012,12,01,2012-12-01,38.5,32.1,1031.4,9.3,9.2,14.0,22.0,45.0,34.0,0.0,999.9,0,480
7,2012,12,02,2012-12-02,44.3,41.0,1026.9,3.9,3.0,15.0,,53.6,41.0,0.08,999.9,1,455
1,2012,12,03,2012-12-03,53.5,45.3,1021.4,7.0,3.9,15.0,,60.1,39.2,0.04,999.9,0,621
2,2012,12,04,2012-12-04,51.9,47.1,1022.8,5.6,2.9,9.9,,62.1,37.4,0.04,999.9,1,621
3,2012,12,05,2012-12-05,52.6,41.5,1016.3,9.1,6.3,19.0,28.0,57.9,39.9,0.01,999.9,0,514
4,2012,12,06,2012-12-06,35.0,16.8,1025.5,10.0,3.6,19.0,27.0,45.0,28.0,0.01,999.9,0,620
5,2012,12,07,2012-12-07,38.8,30.9,1022.7,7.9,1.9,12.0,,48.2,26.6,0.0,999.9,0,714
6,2012,12,08,2012-12-08,47.3,46.0,1013.7,3.7,3.5,15.9,22.0,55.4,42.8,0.32,999.9,1,580
7,2012,12,09,2012-12-09,46.2,41.7,1020.7,7.2,5.4,15.9,21.0,50.0,42.1,0.25,999.9,0,544
1,2012,12,10,2012-12-10,50.3,49.5,1011.1,2.8,5.7,19.0,26.0,57.9,43.0,0.35,999.9,1,619
2,2012,12,11,2012-12-11,50.1,43.2,1013.2,7.3,6.0,19.0,26.0,59.0,42.8,0.23,999.9,1,578
3,2012,12,12,2012-12-12,40.1,23.6,1026.0,10.0,3.3,12.0,19.0,43.0,33.8,0.01,999.9,0,550
4,2012,12,13,2012-12-13,40.3,24.6,1029.8,10.0,1.7,11.1,,46.0,32.0,0.0,999.9,0,545
5,2012,12,14,2012-12-14,41.4,23.2,1024.4,10.0,4.1,18.1,25.1,48.0,28.0,0.0,999.9,0,648
6,2012,12,15,2012-12-15,42.6,27.1,1024.5,9.9,2.8,13.0,19.0,46.9,33.8,0.0,999.9,0,523
7,2012,12,16,2012-12-16,44.5,37.8,1019.8,7.5,6.5,19.0,27.0,46.9,30.2,0.0,999.9,0,500
1,2012,12,17,2012-12-17,42.0,40.4,1011.3,5.6,9.5,20.0,28.0,50.0,39.0,0.44,999.9,0,649
2,2012,12,18,2012-12-18,47.3,44.5,1000.3,5.3,7.0,12.0,22.0,54.0,42.1,0.34,999.9,0,645
3,2012,12,19,2012-12-19,44.0,30.5,1007.4,10.0,9.3,25.1,34.0,48.0,41.0,0.07,999.9,0,590
4,2012,12,20,2012-12-20,39.8,29.0,1020.3,10.0,8.5,22.9,29.9,44.6,35.1,0.02,999.9,0,606
5,2012,12,21,2012-12-21,47.3,42.9,996.6,7.1,9.4,32.1,42.9,55.9,39.0,0.56,999.9,0,751
6,2012,12,22,2012-12-22,37.4,25.0,998.4,10.0,10.6,25.1,32.1,45.0,33.1,0.7,999.9,0,542
7,2012,12,23,2012-12-23,37.8,20.5,1011.5,10.0,7.6,21.0,32.1,42.1,33.1,0.01,999.9,0,408
1,2012,12,24,2012-12-24,37.0,19.8,1016.1,10.0,3.0,12.0,22.0,42.1,28.9,0.0,999.9,0,518
2,2012,12,25,2012-12-25,37.5,32.5,1016.2,6.8,4.8,15.0,25.1,46.4,30.2,0.01,999.9,0,354
3,2012,12,26,2012-12-26,32.2,25.3,1022.1,8.8,9.5,19.0,29.9,39.2,28.0,0.13,999.9,1,531
4,2012,12,27,2012-12-27,39.1,37.1,996.6,6.0,12.4,34.0,53.0,52.0,33.1,0.84,999.9,1,525
5,2012,12,28,2012-12-28,33.0,22.4,1015.3,9.4,10.0,22.0,34.0,41.0,30.0,0.37,999.9,0,557
6,2012,12,29,2012-12-29,32.5,26.2,1013.1,7.8,5.3,21.0,28.0,44.6,24.8,0.0,999.9,1,442
7,2012,12,30,2012-12-30,32.4,21.1,1011.1,8.8,11.9,39.0,49.9,44.6,28.9,1.9,999.9,0,411
1,2012,12,31,2012-12-31,31.5,17.2,1019.6,10.0,6.8,22.9,35.9,37.4,26.1,0.0,999.9,0,482
2,2013,01,01,2013-01-01,38.0,25.6,1008.8,10.0,15.0,21.0,28.0,41.0,33.1,0.0,999.9,0,381
3,2013,01,02,2013-01-02,27.5,12.1,1013.4,10.0,12.4,15.9,25.1,33.1,21.9,0.0,999.9,0,480
4,2013,01,03,2013-01-03,21.8,7.8,1018.1,10.0,9.8,18.1,24.1,28.9,16.0,0.0,999.9,0,549
5,2013,01,04,2013-01-04,32.2,21.1,1015.2,10.0,11.3,22.0,29.9,41.0,24.1,0.0,999.9,0,505
6,2013,01,05,2013-01-05,37.3,24.5,1017.3,10.0,13.2,20.0,28.0,42.1,30.9,0.0,999.9,0,389
7,2013,01,06,2013-01-06,35.7,31.3,1019.7,9.8,5.9,15.0,20.0,44.1,23.0,0.01,999.9,0,393
1,2013,01,07,2013-01-07,35.9,31.0,1020.5,8.8,8.5,17.1,22.0,42.1,28.0,0.01,999.9,0,521
2,2013,01,08,2013-01-08,39.8,34.1,1028.8,9.8,10.4,17.1,25.1,48.0,25.0,0.0,999.9,0,513
3,2013,01,09,2013-01-09,39.9,37.6,1026.2,6.8,5.3,11.1,,46.0,28.0,0.0,999.9,1,487
4,2013,01,10,2013-01-10,43.5,30.4,1024.0,9.9,14.7,21.0,32.1,48.0,36.0,0.0,999.9,0,555
5,2013,01,11,2013-01-11,38.0,31.4,1030.6,10.0,5.4,11.1,,44.1,32.0,0.0,999.9,0,660
6,2013,01,12,2013-01-12,42.7,41.5,1022.6,7.1,7.9,13.0,20.0,46.4,39.2,0.17,999.9,0,475
7,2013,01,13,2013-01-13,45.4,44.9,1020.7,4.3,5.8,9.9,,46.9,44.1,0.01,999.9,1,373
1,2013,01,14,2013-01-14,47.2,47.1,1017.5,1.3,8.2,15.9,21.0,51.8,44.6,0.0,999.9,1,542
2,2013,01,15,2013-01-15,42.3,38.3,1023.1,9.5,8.0,15.0,,48.9,39.0,0.24,999.9,0,516
3,2013,01,16,2013-01-16,41.6,40.0,1018.3,7.0,8.8,21.0,27.0,45.0,39.2,0.35,999.9,0,578
